CODMUNI;MINMDT;MAXMDT;RANGEMDT;MEANMDT;STDMDT;MINPENDI;MAXPENDI;RANGEPENDI;MEANPENDI;STDPENDI
49048;830;1039;209;906.075507;35.637522;0;17.631817;17.631817;3.212577;2.467191
49050;893;1786;893;1174.140275;251.254021;0;42.910828;42.910828;8.8248;7.035199
49052;724;775;51;735.13887;8.669877;0;11.709732;11.709732;1.151687;1.406928
49053;625;782;157;655.077155;30.297562;0;14.418307;14.418307;1.921324;2.002875
49058;826;896;70;855.329147;12.635956;0;7.614191;7.614191;1.772473;1.134298
49054;715;899;184;826.395594;48.328452;0;16.764671;16.764671;2.919176;1.951006
49055;710;746;36;722.582763;5.618565;0;3.745026;3.745026;0.938941;0.577307
49056;656;731;75;702.921677;17.021253;0;8.917028;8.917028;1.760316;1.252925
49062;904;1929;1025;1203.527071;219.984633;0;36.826519;36.826519;10.493005;7.058832
49063;685;923;238;754.699184;48.542417;0;20.586664;20.586664;3.727438;3.15162
49067;792;1186;394;929.315086;86.475256;0.122584;22.12896;22.006375;6.08283;4.692357
49064;458;790;332;707.669818;53.510444;0;41.430614;41.430614;4.275594;5.667939
49068;759;1029;270;861.858548;50.346098;0;22.104589;22.104589;5.289614;3.745113
49069;586;1216;630;810.084403;90.105697;0;30.087124;30.087124;7.590654;5.343535
49065;331;810;479;633.109955;100.250359;0;45.384346;45.384346;8.223476;7.21541
49066;749;1119;370;855.1838;70.546554;0;21.896164;21.896164;5.215462;4.278381
49071;543;900;357;801.696478;39.169805;0;32.017574;32.017574;3.000208;2.376989
49075;716;733;17;722.171717;2.804663;0;3.50164;3.50164;0.837257;0.656986
49076;630;778;148;681.420164;35.500285;0;15.877531;15.877531;3.295747;2.630055
49077;756;849;93;805.739402;15.952159;0;7.518147;7.518147;1.615922;0.909053
49078;708;827;119;751.266325;23.053379;0;10.390448;10.390448;3.042555;1.95327
49082;701;776;75;729.45536;16.793715;0;20.068426;20.068426;1.722435;1.919098
49083;730;802;72;758.344651;12.872354;0;8.365455;8.365455;2.20219;1.273831
49084;734;869;135;789.789349;23.111979;0;11.212744;11.212744;2.712107;1.469603
49085;914;1914;1000;1358.468181;290.261853;0;45.340557;45.340557;12.40669;9.049816
49086;657;777;120;711.33525;30.305403;0;11.414416;11.414416;2.945926;2.008153
49087;693;934;241;780.593235;41.223504;0;25.347876;25.347876;4.641595;3.090479
49091;676;772;96;717.306532;12.49833;0;17.553652;17.553652;1.722221;1.650469
49092;716;842;126;758.227263;26.177099;0;18.249495;18.249495;2.587302;2.740369
49093;710;837;127;774.166703;34.758318;0;10.49162;10.49162;2.044447;1.590504
49096;687;824;137;755.530155;32.905692;0;9.749054;9.749054;3.034431;1.633444
49094;755;1728;973;1144.688839;222.380047;0.122584;35.009525;34.886941;11.196174;5.624631
49095;678;755;77;723.288549;12.671145;0;10.436692;10.436692;1.882802;1.337073
49097;830;1303;473;980.172737;105.427274;0.122584;28.575487;28.452903;5.341666;4.407318
49098;670;858;188;747.453313;38.170178;0;26.499002;26.499002;5.539016;4.111266
49099;726;882;156;796.755019;29.221473;0.122584;18.176134;18.05355;4.235175;2.644699
49100;886;1777;891;1360.349643;203.700538;0.245168;42.818604;42.573436;14.244747;6.791579
49101;737;818;81;781.414758;16.530839;0;6.542004;6.542004;1.644519;0.807154
49103;638;784;146;677.43375;24.30708;0;21.323908;21.323908;2.533424;2.609977
49104;772;1169;397;886.906491;79.056302;0;26.154974;26.154974;4.677632;4.137934
49105;721;754;33;740.860047;8.673608;0;7.123521;7.123521;0.98703;0.933125
49107;682;782;100;717.518804;19.106989;0;8.326954;8.326954;1.504924;0.974891
49108;672;742;70;704.434065;10.782931;0;4.310241;4.310241;0.963329;0.587901
49109;707;801;94;739.739257;23.084634;0;16.138523;16.138523;2.878278;2.357498
49110;718;1208;490;931.885378;59.535473;0;29.815128;29.815128;5.621378;4.417372
49111;666;813;147;724.287859;35.826392;0;27.037163;27.037163;4.963595;3.584699
49112;838;1045;207;911.501374;30.696446;0;16.907986;16.907986;3.321717;2.429461
49113;714;788;74;754.891196;16.841537;0;9.638659;9.638659;1.593048;1.094905
49114;713;766;53;739.476297;9.497269;0;11.55081;11.55081;1.579837;1.144804
49115;847;946;99;890.46137;17.713719;0;7.509352;7.509352;2.021784;1.113681
49116;727;819;92;776.296099;27.102334;0;12.766828;12.766828;2.35033;2.213216
49117;701;774;73;730.765782;19.886995;0;10.324487;10.324487;1.373002;1.279713
49175;675;743;68;699.699655;15.806744;0;4.995303;4.995303;1.134345;0.718683
49118;688;768;80;705.948535;15.379081;0;17.323006;17.323006;1.794788;1.976441
49119;633;723;90;651.587931;16.187258;0;12.935658;12.935658;1.683599;1.767917
49120;779;873;94;819.502067;14.920395;0;6.641669;6.641669;1.702027;0.985292
49128;715;822;107;753.941876;29.774687;0;20.717962;20.717962;2.666029;3.180377
49121;790;1028;238;878.9041;33.189898;0;13.59178;13.59178;2.362655;1.609644
49122;627;728;101;656.171163;23.909957;0;12.334119;12.334119;2.063001;1.960965
49127;640;796;156;699.48161;29.193643;0;6.606014;6.606014;1.583044;1.129589
49123;667;779;112;706.20498;17.450536;0;30.656736;30.656736;2.175692;2.998026
49126;771;873;102;819.845236;18.558297;0;9.520807;9.520807;2.464241;1.407524
49124;563;798;235;733.103231;39.260523;0;33.633236;33.633236;4.017461;4.537345
49125;648;773;125;684.424211;20.664183;0;12.903615;12.903615;1.72946;1.537243
49129;655;725;70;699.580567;11.986826;0;12.359273;12.359273;1.479358;1.567766
49130;709;779;70;734.923835;17.052664;0;10.208825;10.208825;1.946622;1.736868
49131;679;805;126;766.336384;22.468378;0.122584;10.189056;10.066472;2.431938;1.311089
49132;652;731;79;694.815979;15.175189;0;7.744098;7.744098;1.769007;1.168463
49133;670;805;135;710.424342;20.095687;0;19.426785;19.426785;2.406385;2.400764
49146;721;815;94;769.217691;17.383545;0;7.755451;7.755451;1.677286;1.11479
49134;836;1744;908;1071.476798;169.321078;0;36.951702;36.951702;7.958696;6.47494
49135;607;840;233;755.439977;37.488488;0;31.145823;31.145823;4.330227;4.280424
49136;735;807;72;773.610572;12.071455;0;5.379256;5.379256;1.261432;0.709649
49137;694;761;67;718.822083;15.709964;0;9.731244;9.731244;1.864857;1.811291
49138;722;907;185;794.528872;35.144305;0;17.111423;17.111423;3.932036;2.759426
49150;815;975;160;870.908325;27.406366;0;17.364325;17.364325;2.931001;2.254146
49139;783;1083;300;847.437859;52.175819;0;30.54701;30.54701;4.650974;3.699236
49141;670;707;37;692.850206;5.423385;0;5.019068;5.019068;0.876037;0.594783
49160;659;695;36;680.606077;8.368287;0;4.213998;4.213998;1.037494;0.701658
49142;667;775;108;712.123846;21.711407;0;19.067591;19.067591;3.31965;2.672769
49143;884;1229;345;960.91427;62.977359;0;17.513651;17.513651;3.921229;2.485084
49145;712;1360;648;950.28842;128.802932;0.122584;32.847111;32.724526;9.108755;5.372555
49147;633;779;146;661.592037;38.764257;0;14.601145;14.601145;1.950305;2.406731
49148;691;801;110;738.166858;24.453528;0;9.805222;9.805222;2.410199;1.315442
49149;776;980;204;843.361215;33.257737;0;15.331359;15.331359;2.016025;1.489656
49151;656;793;137;718.792814;21.198622;0;17.021248;17.021248;1.924855;1.452393
49152;596;808;212;737.919372;37.435926;0;29.362482;29.362482;3.321758;3.23736
49153;668;799;131;726.378546;25.108157;0;17.771273;17.771273;3.339352;2.731615
49154;965;1749;784;1362.373197;179.880365;0;40.335419;40.335419;13.211682;7.18048
49155;685;712;27;699.667638;4.088173;0;4.615833;4.615833;0.775118;0.512763
49156;727;808;81;754.856943;14.07791;0;10.876208;10.876208;1.779812;1.333155
49157;563;828;265;753.135882;43.998293;0;38.828533;38.828533;4.491428;4.994413
49158;711;838;127;764.575233;24.546657;0;12.917748;12.917748;2.527956;1.765992
49159;719;783;64;748.65625;16.713382;0;8.238744;8.238744;1.512245;1.2938
49162;1186;2101;915;1652.174508;168.827224;0;43.045288;43.045288;10.960473;7.077438
49169;685;740;55;702.824693;13.678184;0;4.604523;4.604523;1.17666;0.871283
49170;708;839;131;747.924324;32.303392;0;16.765869;16.765869;3.324167;3.054368
49163;685;780;95;725.191524;15.265474;0;9.405218;9.405218;1.806736;1.159113
49164;694;895;201;744.160839;44.846303;0;15.636027;15.636027;3.110153;3.139578
49165;697;748;51;724.394357;12.243121;0;5.306978;5.306978;1.332281;0.89116
49171;702;788;86;734.650341;26.220636;0;9.710421;9.710421;1.926843;1.688192
49166;767;1168;401;973.386046;58.431586;0;30.677843;30.677843;5.821144;3.807118
49167;718;887;169;758.056394;26.511391;0;16.127228;16.127228;3.12405;2.585721
49168;687;747;60;712.166405;16.00054;0;10.091721;10.091721;1.568021;1.386746
49172;726;910;184;812.394712;31.3233;0;19.995092;19.995092;3.347834;2.119044
49173;625;931;306;814.948537;50.941175;0;25.661348;25.661348;4.801216;3.684019
49174;941;1838;897;1300.878698;215.405856;0.17336;35.126156;34.952796;12.262389;6.825095
49176;756;1194;438;896.263373;86.617211;0;20.596148;20.596148;4.952967;4.389318
49177;781;897;116;829.995785;23.653988;0;14.523591;14.523591;3.037184;1.914207
49178;661;738;77;701.165826;17.057195;0;10.622184;10.622184;2.107626;1.567068
49179;883;1407;524;1053.071788;114.419039;0;26.418541;26.418541;6.360344;4.645273
49183;704;784;80;744.30834;21.052659;0;12.109752;12.109752;2.369553;1.827774
49180;707;800;93;767.43013;18.993192;0;11.992256;11.992256;1.824763;1.518793
49181;913;2104;1191;1220.178691;230.919405;0;33.328278;33.328278;9.758223;6.501466
49184;709;878;169;795.900112;29.394493;0;16.508028;16.508028;4.204892;2.549964
49185;685;724;39;707.231023;8.947929;0;3.569301;3.569301;0.910029;0.540398
49187;701;782;81;724.523389;20.021255;0;7.049769;7.049769;1.091579;0.989899
49188;710;754;44;733.887705;9.431473;0;3.946981;3.946981;0.963902;0.584316
49186;668;779;111;700.084372;15.352417;0;27.477856;27.477856;2.045718;2.649904
49189;966;2024;1058;1412.257877;288.548856;0.17336;41.616566;41.443205;13.660635;8.040443
49191;729;828;99;780.622292;20.504843;0;7.444523;7.444523;1.80685;1.102588
49192;713;760;47;738.056962;11.142201;0;8.778021;8.778021;1.537684;1.34979
49193;744;867;123;786.879889;22.218593;0;16.142286;16.142286;1.975076;2.057309
49194;668;777;109;718.936656;26.591259;0;26.787169;26.787169;4.155574;3.772568
49200;702;780;78;723.410827;17.43482;0;9.429071;9.429071;1.397024;1.338845
49201;718;795;77;749.617959;24.262747;0;11.782878;11.782878;1.673371;1.680238
49202;667;829;162;739.030163;32.716963;0;23.546965;23.546965;4.254187;3.181304
49206;720;869;149;758.017892;26.82321;0;15.911183;15.911183;2.027045;2.173319
49207;692;770;78;715.980673;12.670264;0;6.676022;6.676022;1.162987;0.925761
49208;730;941;211;807.728899;27.593517;0;21.668091;21.668091;3.771495;3.157413
49209;693;910;217;837.74992;32.243627;0;28.065804;28.065804;3.925842;4.158599
49210;659;794;135;725.084065;34.604309;0.122584;18.589405;18.466821;3.86349;2.477512
49214;711;1122;411;832.671533;89.823311;0;22.490021;22.490021;4.927681;4.303513
49216;678;722;44;690.782748;8.590451;0;5.424613;5.424613;0.926768;0.722197
49219;628;816;188;709.611312;42.429356;0;20.882078;20.882078;2.94374;2.291472
49220;718;785;67;756.280498;18.129415;0;7.652638;7.652638;1.440545;1.321192
49221;466;807;341;734.566406;47.697256;0.122584;39.385384;39.262799;3.950836;5.587743
49222;639;709;70;672.666517;18.188281;0;16.16025;16.16025;2.013739;2.0631
49223;505;931;426;688.644106;64.442836;0.122584;34.050934;33.928349;8.029205;5.287535
49229;710;782;72;742.312867;17.548736;0;10.494359;10.494359;1.717827;1.617992
49230;740;826;86;779.996099;18.992556;0;12.256001;12.256001;2.179003;1.716801
49231;734;851;117;787.517305;25.540614;0;12.621109;12.621109;2.152664;1.781911
49234;669;799;130;748.078234;26.775896;0;15.183699;15.183699;2.704015;2.011948
49235;693;811;118;747.860727;20.914866;0;13.894818;13.894818;1.635791;1.417949
49236;694;735;41;714.717557;8.464168;0;3.745026;3.745026;1.092704;0.646517
49237;670;862;192;775.775257;45.459843;0;30.753862;30.753862;5.906775;4.199239
49238;709;783;74;747.225146;20.4376;0;14.797576;14.797576;1.847667;1.649455
49239;673;813;140;741.139529;39.291656;0;24.91902;24.91902;3.412496;2.589857
49240;558;816;258;733.313321;48.380818;0;38.973511;38.973511;6.491689;6.150594
49241;755;930;175;844.604809;34.66939;0;9.925259;9.925259;2.287263;1.420372
49246;671;722;51;688.680116;7.954517;0;5.013138;5.013138;0.927462;0.610985
49242;672;731;59;696.5681;12.924188;0;5.036818;5.036818;1.007009;0.625646
49243;732;974;242;807.627698;53.931731;0;29.699654;29.699654;5.635626;5.116506
49244;743;945;202;801.658421;52.442369;0;20.248486;20.248486;6.090521;4.774723
49245;626;777;151;645.256893;18.848972;0;23.494785;23.494785;1.947881;3.070705
49247;562;817;255;746.587305;50.951628;0;33.15107;33.15107;4.699868;4.876649
49248;700;758;58;732.733723;11.88835;0;5.648435;5.648435;1.186598;0.737257
49249;699;797;98;733.02878;22.185554;0;12.285935;12.285935;1.766948;1.750787
49250;678;783;105;721.495908;27.988406;0;10.836637;10.836637;1.294935;1.069615
49255;756;918;162;848.485795;35.322179;0.122584;11.726098;11.603514;2.616889;1.50214
49251;685;781;96;736.755806;18.404665;0;14.145452;14.145452;1.959647;1.516155
49252;685;748;63;703.745281;15.841666;0;5.189477;5.189477;1.048742;0.769448
49256;693;776;83;716.811082;18.926921;0;12.5848;12.5848;2.095697;2.103389
49257;696;736;40;714.161692;9.886769;0;8.214757;8.214757;1.116895;1.027542
49258;731;839;108;769.203725;19.801348;0;13.098808;13.098808;2.0872;1.350128
49259;736;874;138;772.68275;27.616003;0;14.467966;14.467966;2.830104;2.714832
49260;708;809;101;755.500595;16.248954;0;4.891467;4.891467;1.24846;0.754688
49261;621;667;46;636.988834;9.039231;0;6.136233;6.136233;0.901633;0.828438
49262;785;1190;405;882.542408;71.008638;0;21.905993;21.905993;4.283477;3.998129
49263;689;748;59;710.153368;15.905203;0;4.28943;4.28943;1.078754;0.671865
49264;390;808;418;732.509865;58.788033;0;46.153618;46.153618;3.474926;5.022568
49265;529;807;278;731.217567;51.179729;0.122584;35.829521;35.706937;4.958991;5.719265
49266;674;726;52;691.10121;11.472998;0;6.469352;6.469352;1.19803;0.858476
49267;678;766;88;729.871257;18.633087;0;10.981617;10.981617;1.985752;1.379833
49268;672;732;60;698.600354;15.135381;0;4.91877;4.91877;1.004593;0.581384
49269;599;791;192;734.410559;43.06721;0;30.787357;30.787357;5.641437;5.243749
49270;698;743;45;721.79386;10.310468;0;4.385694;4.385694;1.00139;0.611011
49271;689;724;35;710.949638;9.647067;0;7.07999;7.07999;1.043356;1.000572
49272;703;779;76;735.719269;18.364506;0;9.072204;9.072204;2.355606;1.765489
49273;613;884;271;745.450699;60.275744;0.122584;28.651995;28.52941;8.455144;4.652821
49275;600;821;221;684.356937;48.630033;0;28.986622;28.986622;3.087416;3.084765
39084;65;552;487;220.690553;104.095285;0;31.196602;31.196602;11.105984;6.565275
39085;-6;218;224;57.649513;42.324675;0;23.273787;23.273787;5.522714;4.048844
39001;-3;391;394;141.156113;83.474135;0.122584;33.228851;33.106267;8.968757;5.108402
39003;203;942;739;467.78432;140.755881;0.17336;37.476574;37.303214;14.057126;5.779102
39100;112;828;716;329.966152;142.75193;0.122584;36.627811;36.505227;12.574647;6.543079
39090;93;406;313;208.388603;59.292864;0.245168;25.827484;25.582316;9.556939;4.765916
39091;-6;902;908;244.335221;186.230875;0.122584;39.551285;39.4287;12.252008;7.29257
39002;2;710;708;221.39156;154.115443;0.122584;42.845379;42.722794;13.521796;7.887071
39004;132;1216;1084;576.39915;240.255629;0;45.805107;45.805107;16.547057;8.424658
39005;0;212;212;45.127607;51.746085;0;27.644512;27.644512;6.833468;6.755605
39006;-1;230;231;53.801767;42.729821;0;37.47604;37.47604;6.494651;5.864903
39007;150;1389;1239;599.953981;269.778316;0.122584;65.276955;65.15437;20.168424;9.630402
39008;-2;85;87;13.677182;14.040871;0;13.660756;13.660756;2.85807;2.613868
39012;82;634;552;213.410409;95.176967;0;42.772232;42.772232;8.746998;6.616377
39009;-3;262;265;71.79966;68.810068;0;31.180275;31.180275;7.37277;5.919245
39010;271;1274;1003;693.437249;242.511112;0;45.702126;45.702126;20.409326;9.622034
39011;-1;274;275;77.110571;52.83334;0;36.535297;36.535297;6.891147;4.937064
39033;24;614;590;249.164854;134.969225;0.122584;41.58485;41.462266;12.604351;6.555614
39013;285;1972;1687;881.596143;318.040822;0.122584;44.892879;44.770295;21.503751;7.705484
39014;188;1165;977;569.470968;197.514399;0.122584;40.63744;40.514855;17.625076;7.60422
39048;90;644;554;209.788714;118.278908;0;33.465115;33.465115;8.485829;6.129933
39015;312;2597;2285;1257.183222;482.989578;0.17336;61.002148;60.828787;23.568804;10.067395
39051;491;1072;581;731.720339;112.596021;0.6129;44.565964;43.953064;18.30196;9.429756
39052;-3;340;343;82.156182;61.284064;0;27.977474;27.977474;7.444591;5.142568
39016;-4;288;292;53.255221;53.027727;0;24.326733;24.326733;4.852044;4.255798
39017;745;1316;571;920.526408;106.054428;0;33.572449;33.572449;6.558114;5.794327
39018;21;615;594;201.651954;127.851619;0;44.455868;44.455868;11.437926;6.879367
39019;40;339;299;156.239216;82.434129;0;29.230228;29.230228;9.810433;6.428535
39020;-2;726;728;233.073115;159.399608;0;50.417927;50.417927;14.633712;8.016501
39021;122;946;824;474.711622;167.765798;0.245168;49.246864;49.001697;17.227251;7.079926
39022;172;2382;2210;937.128606;470.974674;0.346717;65.327324;64.980606;23.319627;10.036979
39023;-2;312;314;71.612198;93.075432;0;25.834288;25.834288;5.825813;6.072495
39024;-2;307;309;77.893358;59.237262;0.17336;24.702366;24.529006;9.003142;4.812209
