CODMUNI;MINDISN10M;MAXDISN10M;RANGEDISN10M;MEANDISN10M;STDDISN10M
22249;61624.33331;64929.26043;3304.927124;63276.69536;862.700606
22250;8562.33505;18063.15159;9500.816541;13208.17461;2415.281141
22251;22761.82606;38332.87103;15571.04497;31147.20208;4216.87934
22253;23416.40458;31149.99845;7733.593868;27339.51213;1748.88018
22252;22225.61888;32478.21061;10252.59173;27280.60595;2541.336008
44003;32023.04703;40510.54741;8487.500373;36261.54744;2243.152912
22254;6757.059551;18559.3651;11802.30555;12946.82843;2921.94869
22902;12605.48191;22939.27634;10333.79443;17744.94921;2175.933102
22901;11877.75945;34128.84503;22251.08557;24176.43521;5186.866995
22903;6520.09726;21611.81711;15091.71985;14021.41471;3269.817994
22906;10358.75759;15028.9004;4670.14281;12651.26452;1040.323946
22907;22015.23958;44750.53304;22735.29346;34904.16811;4964.85822
44006;43779.55586;52141.37236;8361.816509;47632.92236;1956.830936
22904;6643.729008;25829.48624;19185.75723;16705.18915;4212.938759
22905;9209.481217;29641.90627;20432.42505;18916.66018;4799.791318
22908;4883.885476;17491.27896;12607.39348;10485.52177;3090.140351
22909;18542.78793;22936.17247;4393.384537;20888.46491;1197.852051
44001;28182.49745;36959.11163;8776.61418;32688.20042;1897.444263
44002;33301.0827;45960.26352;12659.18082;39364.4188;3437.913166
44004;21031.32512;30106.5268;9075.201677;26738.7059;1911.963601
44005;31755.78485;40430.0043;8674.219442;36970.07143;1901.992298
44018;36905.72068;42818.109;5912.388319;40231.94221;1487.862786
44007;32020.48617;42443.62499;10423.13882;37272.22001;2581.773099
44008;27014.15697;47616.34024;20602.18327;37174.03946;4869.23921
44009;13102.811;55072.46861;41969.65762;33034.24425;9873.412526
44011;43931.95046;53446.77212;9514.821656;48753.06782;2307.742026
44019;27296.96089;34545.5809;7248.620013;30679.8371;1697.921735
44012;27165.55204;40336.07869;13170.52665;33816.54445;3472.141685
44020;46800.45711;54691.73429;7891.277182;51012.78376;1588.57277
44013;43.381616;21789.01292;21745.6313;9268.09972;4148.16707
44014;14243.38066;33329.68957;19086.30891;24931.79369;3670.608233
44022;29447.00134;40405.04912;10958.04778;34601.57477;2468.268198
44016;17954.94588;31606.63937;13651.69349;23572.09214;3237.541817
44023;62815.09847;68200.51084;5385.412375;65427.94266;1267.391978
44017;43401.13773;57658.25298;14257.11526;51930.00344;3551.652158
44021;31630.24858;46224.43723;14594.18865;37880.5249;3263.421168
44026;29851.81309;42489.37016;12637.55707;36981.19318;2947.027307
44036;52481.04334;59398.67513;6917.631788;56033.58498;1740.533431
44037;20816.29048;33675.97087;12859.68039;27586.65251;2898.912987
44027;27527.64769;32999.00334;5471.355646;30505.77862;1193.299973
44028;34537.46258;44710.18709;10172.72452;39902.50243;2510.632216
44029;32400.81012;47232.39522;14831.58511;39309.65236;3364.788912
44031;35017.14208;46496.31776;11479.17568;41954.28686;3031.012175
44032;48078.4973;55816.16535;7737.668049;51951.80185;1820.700856
44033;40044.95925;45676.69378;5631.734531;42866.99481;1151.63422
44034;50300.1948;60908.6271;10608.4323;55153.80297;2518.130371
44035;57560.42978;63837.14449;6276.714711;60745.65969;1408.112979
44038;15143.17393;23853.80485;8710.630923;19705.12893;1918.364153
44039;44916.46854;55497.36546;10580.89692;49276.15302;2174.091247
44207;37794.05663;41676.51116;3882.45453;39730.6481;942.054049
44040;26966.83391;36971.09839;10004.26448;32017.28831;2175.664189
44041;16683.41179;21814.57089;5131.159105;19331.89278;1337.839428
44208;50018.02297;56052.7335;6034.710531;53308.01884;1557.476227
44043;56512.71021;68121.72504;11609.01483;62247.14337;2365.088768
44045;39335.43566;48145.29362;8809.857955;43864.47003;1844.669078
44044;40895.25636;48022.84189;7127.585528;44074.6203;1485.092629
44046;39328.89761;47376.41273;8047.515121;43184.40445;1802.45199
44047;43560.53859;49523.54993;5963.011332;46326.81057;1252.039319
44048;22645.96641;29829.26645;7183.300036;25711.86099;1646.280702
50019;36715.21618;41589.15603;4873.939842;39244.56023;1229.236373
44049;22719.9396;31446.76031;8726.8207;27259.30196;2123.227055
44050;47684.86819;65021.78521;17336.91702;56628.95795;4064.947885
44051;9036.929986;19332.97255;10296.04256;14536.58247;2414.386054
44052;36579.34343;43251.82691;6672.483485;39665.33731;1454.715518
44053;24562.72012;36172.74221;11610.02209;30414.89842;2854.09059
44060;53579.86341;59074.71974;5494.85633;56199.83097;1315.929738
44054;19001.80616;30324.03012;11322.22395;24450.20577;2857.851458
44055;38757.32869;46820.38731;8063.058625;42579.38741;1766.062515
44056;53146.24178;60493.78969;7347.547913;57804.00784;1653.907582
44061;19190.69577;24257.5486;5066.852831;21835.93185;1136.525766
44062;39569.2487;45866.45263;6297.203926;42847.02693;1442.581888
44059;55030.43475;63039.52139;8009.086643;59880.67396;1443.823211
50108;40479.01038;48090.8067;7611.796323;43960.01035;1692.803309
44064;13192.98189;20840.58533;7647.603443;16724.8231;1845.450939
44065;40258.7515;47468.71462;7209.963117;43752.04903;1817.501636
44066;52347.01436;59328.38617;6981.371812;55458.17221;1686.350517
44067;21476.48374;32910.14979;11433.66605;26991.06755;2594.834031
44080;12219.77085;18408.57417;6188.803319;15075.27092;1466.730887
44068;5496.451045;14707.84432;9211.393272;9911.828332;2009.508455
44070;17277.29077;28852.75607;11575.46529;23991.5022;2656.700349
44071;26139.81439;49628.45424;23488.63985;38430.51656;5158.496662
44074;18718.92847;30316.79871;11597.87024;23926.85969;2806.905786
44085;45015.57257;57530.67411;12515.10155;50919.55205;3258.700148
44075;9650.659708;25339.36762;15688.70791;17465.86958;3777.603548
44108;17941.74955;26095.60078;8153.851228;21772.16033;1864.712686
44076;13234.92843;27882.04499;14647.11656;20514.57615;3672.769608
44077;22383.49338;28799.45232;6415.958941;25642.41344;1436.769345
44082;7569.127716;19483.74005;11914.61234;14417.96869;2697.171648
44084;55385.58559;62000.58136;6614.995776;58444.55373;1495.49969
44086;22402.82847;30857.87944;8455.050973;27731.76218;1907.876283
44087;35832.71067;44830.70854;8997.997866;40581.11589;2047.577866
44088;50806.46274;55554.59044;4748.127708;53071.5153;1107.285855
44093;43311.91397;55042.24319;11730.32922;49299.93459;3110.552139
44089;9612.608578;19928.96692;10316.35835;14848.21949;2333.971393
44090;44077.18637;53258.16903;9180.982664;48795.67014;2231.341921
44092;25423.28741;32725.91674;7302.629328;29221.06919;1689.810327
44094;11563.87814;18712.43304;7148.554902;14736.91766;1742.366264
44103;13695.47953;24475.93428;10780.45476;19343.73181;2528.958165
44096;42051.33195;55975.34612;13924.01417;48009.80336;2943.878344
44105;16965.33264;23920.69775;6955.365117;20354.58409;1615.790159
44097;20338.69484;29552.16965;9213.474805;24608.07511;2104.939247
44099;49173.10328;58373.74352;9200.640236;52977.4382;2253.014946
44100;40097.03819;50984.66615;10887.62796;45696.34506;2574.437275
44101;45032.86755;49525.74802;4492.880472;47247.863;1141.558257
44102;58752.51987;64372.82715;5620.307278;61646.65947;1402.073766
44106;45981.4049;58584.89897;12603.49407;51682.69266;2959.61895
44107;16201.80958;22655.45915;6453.649572;19314.1393;1436.003873
50111;18499.91756;26533.1236;8033.20604;22164.20006;1911.869186
44109;40388.07439;48247.08892;7859.014526;44164.76403;1983.137179
44110;55698.31006;60652.91075;4954.600688;58529.39776;1184.456982
44113;33167.2802;40844.42417;7677.143969;37089.86686;1833.297761
44116;41801.33775;49539.79256;7738.454805;45529.66794;1853.82412
44114;27016.7268;35045.54824;8028.821442;31155.40986;1912.141397
44115;33973.75345;44106.19871;10132.44526;39138.41704;2362.062999
44117;15037.92119;25540.66958;10502.74839;20264.19794;2508.417263
44123;42087.87913;50490.71042;8402.83129;46897.23878;2013.147042
44118;18304.31735;29530.38121;11226.06386;22323.02679;2382.129367
44129;27520.16966;33317.77703;5797.60737;30554.07538;1787.994577
44119;49945.87464;54997.6897;5051.815054;52144.97357;1141.962572
44120;46565.29881;51213.40536;4648.106548;48988.41558;1106.634307
44121;31325.24177;41547.2939;10222.05213;36378.55554;2524.743755
44124;57262.90612;65152.10452;7889.198399;61208.48398;1905.007273
44122;14386.43761;49499.18074;35112.74313;29269.50749;9211.754256
50260;33437.20836;39892.89483;6455.686471;36430.04527;1531.114054
44125;61098.92016;69475.69166;8376.7715;65894.06851;1784.266427
44127;23871.95453;34321.39104;10449.43651;29032.57752;2703.181317
44126;53768.39686;61318.20921;7549.812357;57630.21415;1712.925129
44128;42231.11821;53808.95648;11577.83827;47871.90428;3008.211492
44131;52287.26686;58313.37652;6026.109658;55045.63068;1381.721042
44132;49071.15274;54631.68179;5560.529047;51690.40116;1321.44333
44133;44521.95056;49370.66842;4848.717858;47188.95899;1011.89609
44135;20188.72374;27833.6801;7644.95636;23900.53842;1881.314549
44136;39048.25725;46274.61124;7226.353995;42858.7419;1693.865939
44137;36198.69487;48979.59755;12780.90268;43718.20675;2620.724057
44146;35242.82951;42299.65428;7056.824773;38637.4434;1563.256364
44143;33055.93768;45827.1903;12771.25262;40275.98104;3568.606498
44147;12945.94841;24736.26665;11790.31824;18995.40542;2699.132913
44144;51863.95506;61759.70287;9895.747814;57319.74828;2326.262261
44145;22965.73702;28145.02536;5179.288343;25220.88348;1200.588814
50261;2942.586405;4489.996613;1547.410208;3767.576509;366.762801
44149;50705.40735;59389.74429;8684.336947;56042.32674;1752.093144
44150;39141.27133;45576.40912;6435.137783;42487.80235;1588.403334
44151;32791.95344;44260.5197;11468.56626;39237.38835;2418.054017
44152;59793.67947;67332.74143;7539.061959;63573.11505;1675.622676
44221;6852.058968;15564.88016;8712.82119;10539.50932;1984.583176
44153;46479.45449;58512.01727;12032.56278;52011.06341;2794.787949
44155;54596.05168;63528.89002;8932.838338;59367.43987;1728.849356
44154;25865.0747;37497.98114;11632.90644;31145.18263;2529.009994
44156;26087.10283;32746.94987;6659.847044;29573.57515;1627.214115
44157;31512.98643;40372.32777;8859.341336;36113.14242;2120.898773
44159;34809.72762;40333.30526;5523.577632;37753.9528;1299.919579
44160;38868.92305;58390.97074;19522.04769;49045.49959;3995.03133
44158;25603.18579;40619.8626;15016.67681;33894.08785;2944.570933
44161;46737.77041;59778.44902;13040.67861;53695.72795;2654.107424
44163;41097.94524;50197.14495;9099.199709;45366.20191;2085.238508
44164;49464.95086;56377.85316;6912.902295;53004.15566;1877.28775
44174;45151.30741;55891.44529;10740.13788;50404.674;2747.969794
44165;35748.95937;45491.51632;9742.556943;40832.67425;1995.077037
44167;47280.4838;58746.67717;11466.19337;52506.30504;2807.309694
44168;45656.21601;58787.70687;13131.49086;52825.77843;2912.543574
44169;47141.43707;59185.12653;12043.68946;53312.18367;2666.307267
44171;34601.23986;39446.74954;4845.509676;36912.28321;1303.463266
44178;28799.57066;38027.54842;9227.977765;32786.87612;2163.463212
44172;37863.69192;52113.02597;14249.33405;44028.18409;3348.820888
44173;28677.23933;37083.05097;8405.811631;33330.98345;1992.898205
44175;25844.08056;34202.36245;8358.281892;29614.24579;1809.544026
44176;53819.60858;58977.13897;5157.530392;56788.23021;1088.350014
44177;41919.88068;57865.76204;15945.88136;49889.16241;3840.917028
44184;57526.11882;63509.67235;5983.553528;60472.0981;1297.27813
44179;33044.93972;42619.58714;9574.647421;36862.05374;2040.379549
44180;42000.76722;47898.32775;5897.560532;44897.89926;1372.971539
44181;14991.6951;21339.47993;6347.784825;18068.2976;1412.893029
44182;29164.88339;40594.30404;11429.42066;34248.37132;2510.859939
44183;47835.06755;57410.22999;9575.162436;52827.68667;2372.581043
44185;20096.19188;32750.38881;12654.19693;26892.70848;2778.327017
44187;21785.06797;27628.67473;5843.606765;24881.78017;1438.824494
44198;30976.53052;37418.70926;6442.178735;33905.93008;1513.627571
44189;32612.57562;43676.33096;11063.75535;38018.03455;2739.873395
44190;54804.73501;61653.02848;6848.293469;58004.98387;1559.810062
44227;53027.93113;59317.01158;6289.080458;56327.20841;1603.896814
44191;28683.52345;40329.2924;11645.76895;34259.50415;2660.458212
44192;9548.973554;34043.70783;24494.73427;21410.28657;5641.769045
44193;34121.60655;47112.34462;12990.73807;39814.28273;3294.140994
44199;12274.50163;21097.08904;8822.587415;16338.45451;2129.031501
44194;22798.99231;28902.36329;6103.370982;25792.76412;1449.188342
44195;37680.0048;50374.0072;12694.0024;44592.4306;3000.780477
44196;20447.12536;28291.49751;7844.372148;24454.30766;1759.078813
44197;42216.5511;50392.46898;8175.917884;46403.96977;2007.253134
44200;43591.03016;53066.24777;9475.217607;47875.7085;1962.791854
44204;23467.78335;30531.1999;7063.416541;27192.4145;1659.412023
44228;27100.99982;32761.97791;5660.978083;30362.27388;1273.526681
44201;36669.65914;42529.28615;5859.62701;40327.71684;1204.038582
44203;64899.76244;70253.46849;5353.706045;67789.7547;1183.061132
44205;13561.42514;29806.83211;16245.40697;20917.63663;3780.590433
44206;32196.57686;42059.3377;9862.760839;38098.69426;2272.963548
44209;25223.92175;33649.92064;8425.998882;29197.20642;1941.32299
44210;25956.92577;37785.94043;11829.01465;31759.21958;2893.122361
44211;62507.98196;70407.6685;7899.686534;66230.97851;1763.264721
44212;27557.09985;34011.25627;6454.156421;30796.84964;1402.30317
44213;36183.35926;42862.35373;6678.994466;39288.44096;1560.357979
44215;29570.28771;37784.56758;8214.279866;34110.4211;1975.928538
44216;20.453115;18495.97991;18475.52679;8414.224787;3428.348842
44217;30798.62516;38700.5732;7901.948036;35388.55011;1680.634073
44229;34147.14187;39390.47478;5243.332901;36980.97753;1215.346961
44218;21164.4202;28267.5027;7103.082499;24776.1776;1881.247544
44219;45170.60845;52739.64479;7569.036334;49033.76905;1806.64018
44220;50581.79296;58911.55291;8329.759944;54268.88817;1541.888538
44222;56960.20386;68118.15146;11157.9476;63334.71321;2378.948772
44223;28649.53388;36852.37938;8202.845496;32440.07782;1939.841846
50121;17893.47991;26006.33521;8112.855305;21746.23759;2076.177674
44224;49320.64063;56858.56892;7537.928294;53414.04262;1704.864948
44225;22500.78445;26616.34384;4115.559391;24753.09898;1038.012332
44226;31924.67671;37210.54979;5285.873086;34423.88005;1322.395181
44230;11270.37071;19223.57793;7953.207225;15387.46326;1908.83912
44231;32320.77993;45579.28629;13258.50636;39316.87425;3433.059167
44232;49950.22754;60608.92909;10658.70155;55632.90435;2745.949974
44236;48173.69252;60446.89872;12273.20619;54155.34209;2702.465218
44234;17205.02549;25365.39407;8160.368583;21012.18219;1923.032326
44235;38560.63087;43156.72263;4596.091767;40648.56659;1002.326132
44238;49891.87704;58078.59518;8186.718138;54343.15769;1913.262813
44239;15780.97712;20476.0401;4695.062987;18252.36284;1044.577634
44240;23339.48401;34118.20508;10778.72108;28289.43925;2512.522118
44241;7430.028607;14120.23917;6690.210562;11168.32971;1562.160306
44243;23039.22597;29015.33954;5976.113573;25799.28901;1389.566713
44244;39313.28153;48651.60917;9338.327635;43510.17872;2197.475061
44245;16761.49649;23036.3432;6274.846705;20439.72866;1427.042585
44246;24816.78584;34960.46849;10143.68265;30255.71631;2189.195653
44249;38701.97872;44386.47066;5684.491935;41163.89277;1158.717711
44250;30120.75668;36342.97699;6222.22031;33539.96294;1345.990562
44251;40931.28053;49827.79964;8896.51911;45186.22525;1819.61601
44257;43269.11982;51652.60867;8383.488846;48033.30335;1629.649197
44262;38983.4889;48051.37852;9067.889628;43445.10993;2170.666843
44258;46529.25315;52803.24796;6273.99481;49621.69881;1506.119586
44263;7044.546781;13571.51873;6526.971947;10100.30413;1397.382784
44260;45937.82862;60200.42851;14262.59989;53927.64073;3296.255969
44261;19564.81757;26569.689;7004.871423;23188.67659;1755.244395
44264;11616.39087;23002.83732;11386.44645;16444.34072;2733.879788
44265;38891.80639;47981.34858;9089.542189;44710.2564;1911.89746
44266;31611.95136;41829.41985;10217.46849;36948.96209;2154.603542
44267;57269.73696;66495.64006;9225.903101;62158.47008;2151.942059
50005;38015.73555;46902.0273;8886.291754;42366.53036;2116.970909
50001;19736.11939;31083.66235;11347.54295;24813.34395;2338.331082
50002;17737.13085;26420.52972;8683.398877;21960.4224;2033.215341
50011;18889.23838;22144.66871;3255.430329;20477.27291;728.603268
50003;19495.13296;30090.5336;10595.40064;24862.48184;3037.966156
50004;25255.52396;33706.98623;8451.462266;29905.13672;2140.735391
50006;18478.27119;25432.51822;6954.247033;21871.89391;1662.047308
50007;39640.2172;45556.2368;5916.019604;42603.33234;1386.988226
50012;35413.11638;38897.94924;3484.832859;37015.51152;929.157063
50008;9759.714094;15245.96654;5486.252449;12567.69594;1202.150492
50009;14014.12711;19081.9347;5067.807585;16629.32986;1130.57776
50010;21516.0219;28119.92502;6603.903119;24548.83131;1266.381733
50013;17297.74802;21088.43866;3790.690635;19306.982;795.296491
