CODMUNI;MINCARRETN;MAXCARRETN;RANGECARRETN;MEANCARRETN;STDCARRETN;MINDISAUT;MAXDISAUT;RANGEDISAUT;MEANDISAUT;STDDISAUT;MINDISFERR;MAXDISFERR;RANGEDISFERR;MEANDISFERR;STDDISFERR
9312;20.522136;5474.331628;5453.809492;2742.307025;1420.978829;30151.33976;35232.441;5081.101235;32828.93174;1138.970027;28774.01764;32713.46529;3939.447645;30694.01973;796.431652
53037;10451.6795;13467.25156;3015.572067;11888.45474;749.440575;745.465355;3178.573957;2433.108603;2018.446385;568.35012;4062.108559;6162.611719;2100.50316;5170.002905;504.150956
53038;3089.464302;7385.416334;4295.952032;5243.82863;1068.741001;16981.83429;19021.02465;2039.190356;18091.73675;471.702264;20544.84781;25185.2692;4640.421383;22852.11729;1161.308047
53039;2060.361306;2877.569342;817.208036;2420.919156;205.94642;1473.537047;2335.309683;861.772636;1864.523162;222.011076;3804.933381;4968.801486;1163.868106;4395.891645;300.708576
53040;1142.072032;2048.008294;905.936262;1584.523983;248.082979;2918.854399;3536.615322;617.760923;3223.097268;151.678286;1101.702289;1800.389012;698.686723;1500.146403;166.086393
47070;1296.227605;5669.518031;4373.290426;3444.581353;994.934245;28425.24161;34277.21724;5851.975627;31383.81286;1497.171556;17213.45647;21583.25993;4369.803462;19504.8963;1002.350295
9382;8901.237509;13365.43094;4464.193429;11546.81369;1127.78942;9220.614786;13786.24679;4565.632005;11961.43906;1134.355494;18175.7518;22669.75774;4494.005932;20269.41344;976.044379
53041;10230.9343;12198.68806;1967.753759;11123.65813;530.637355;26524.24259;29351.71441;2827.471825;27880.92423;713.612798;27765.82766;29288.81841;1522.990747;28673.02555;325.552251
53042;4182.498799;7400.878542;3218.379743;5544.384487;791.468314;31861.65907;35260.4998;3398.84073;33175.22059;850.891278;6095.807985;9703.639792;3607.831807;7587.230203;826.649837
53043;9952.84861;10887.18957;934.340961;10453.40868;191.758363;17624.74842;18562.0233;937.274882;18059.46615;262.086571;18467.75507;19597.21377;1129.458698;19011.63493;323.491305
53044;7979.01961;11850.51846;3871.498854;9844.351628;972.983829;33659.5915;35489.62943;1830.037925;34613.72356;424.605639;34538.10247;36294.52118;1756.418712;35601.86018;473.236344
53045;7818.533197;11585.22483;3766.691636;9851.801415;1069.345352;9454.559575;11996.56778;2542.008205;10481.45641;546.439669;11150.41528;14252.97169;3102.556402;12564.78333;709.854265
53046;771.581191;1578.777671;807.19648;1238.729962;213.294498;82.934583;1153.112687;1070.178104;506.818638;259.976525;8698.321781;9350.74765;652.425868;9035.483742;168.598048
24007;4789.939025;14631.7977;9841.858673;9707.860424;2381.885617;2647.340137;11161.63128;8514.291146;7230.065732;2021.650706;7118.385299;13828.19334;6709.808036;10326.94877;1568.779614
37018;20082.89519;24617.85998;4534.964787;22591.00222;1093.781886;20107.82109;24832.57064;4724.749551;22638.76045;1036.659198;21210.30784;25973.29599;4762.988154;23749.4922;1024.217853
9016;43.042815;3058.418668;3015.375853;1482.26744;623.482858;39.661323;3334.918286;3295.256963;1617.267293;677.093294;1806.736582;5388.19117;3581.454588;3652.202749;758.625701
9003;2747.461951;5892.573501;3145.11155;4392.939094;732.132404;2923.215808;7809.683514;4886.467706;5290.60519;1244.205203;6029.571381;10353.98025;4324.408869;8161.023869;1154.128194
42219;2595.124999;9742.775688;7147.650689;6181.593859;1595.726331;9087.49271;16124.76162;7037.26891;12368.49563;1726.060742;997.371296;7698.097394;6700.726099;4271.542693;1553.380463
9483;1773.459945;9665.086031;7891.626087;5724.711794;2169.905602;2717.907848;9722.660542;7004.752694;6171.753146;1825.115559;1015.998792;8819.778782;7803.779989;5006.177402;2045.175681
9485;688.542796;4411.586225;3723.043429;2756.817326;834.680423;33.061683;2333.356817;2300.295134;1316.133942;532.378707;1146.020085;5368.413112;4222.393027;3273.235152;916.868144
9070;2003.587449;7799.066953;5795.479503;5286.770383;1358.938773;29994.28667;36086.70462;6092.417954;32648.08805;1439.593683;24873.1075;30471.93542;5598.827913;27948.69077;1271.281653
53075;7726.773173;10837.45893;3110.685752;9022.439971;785.166852;16000.27031;18339.58279;2339.31248;17186.0841;624.135074;7783.133313;10879.36192;3096.228604;9075.643445;780.690501
9076;2525.475445;7261.754827;4736.279382;5000.430626;1113.914524;2983.714687;7823.239955;4839.525268;5466.57314;1139.107037;4766.063774;9641.184841;4875.121068;7097.708497;1028.377861
9077;1549.525063;4772.469445;3222.944382;2970.580885;674.918225;5692.489519;9952.159941;4259.670422;7870.570555;1019.683797;4604.118765;8328.676427;3724.557662;6681.046731;975.210939
9078;11.759106;2602.239378;2590.480271;1207.662116;569.10271;25655.00454;29168.20324;3513.198695;27472.09929;772.400136;26988.56022;30549.34896;3560.788742;28836.95979;776.092451
9079;5648.210623;9086.312747;3438.102124;7378.104657;767.211258;5436.454714;8941.911485;3505.456771;7346.712451;804.653716;10838.95759;14324.2317;3485.274113;12504.9337;844.581377
9082;27.01211;2201.161595;2174.149485;956.881933;508.448194;8343.648641;11335.61343;2991.964784;9898.902491;686.945586;19507.81807;22303.4452;2795.627135;20762.11558;656.3129
37019;7831.245192;10188.45345;2357.208256;9004.603847;525.529922;7931.549367;10564.03135;2632.481985;9174.532331;580.473553;9916.353037;14384.44245;4468.089409;12053.82011;1038.588913
40177;18462.72353;23144.75689;4682.033359;20496.64227;1130.375;19.248653;4458.17027;4438.921617;1751.790788;1097.818958;18308.57233;23144.92247;4836.350141;20422.07515;1211.819305
40178;452.888907;5317.257858;4864.368951;2665.643065;1086.003477;6258.989143;12641.8958;6382.906657;9186.577633;1724.875086;7243.753205;12937.7308;5693.977594;9715.417365;1647.133727
9368;5736.131871;9183.592901;3447.46103;7594.612388;792.740817;5195.499267;8561.556988;3366.057721;7078.932662;913.386443;20132.82911;24824.289;4691.459882;22177.95262;1097.029372
9375;1965.71588;6554.344872;4588.628992;4300.018765;1091.525032;1845.114222;6454.408046;4609.293824;4093.366742;1064.123955;4562.74746;8130.463702;3567.716241;6364.450905;791.001752
9405;885.839905;6255.10137;5369.261465;3168.641649;1263.584658;11192.00739;16249.51077;5057.503373;13546.71568;1161.008443;3820.042535;9965.058875;6145.01634;6509.567516;1390.497025
9132;2614.646776;6804.702903;4190.056127;5051.96827;770.516512;10413.06381;15383.74224;4970.678428;12830.93911;1184.07378;11274.02739;17265.71121;5991.683818;13851.05012;1316.414624
9417;4625.70351;8575.537775;3949.834265;6665.86442;935.900378;4404.900292;8466.926923;4062.026631;6466.56161;896.827241;4106.377746;8031.499853;3925.122107;6145.592734;941.254778
9133;280.240134;4463.058257;4182.818122;2494.716075;886.9194;32.433644;4061.587924;4029.15428;2205.068282;860.087278;563.708221;4461.763456;3898.055235;2686.655389;903.419006
9144;27.366755;3117.483557;3090.116802;1681.83351;684.668399;30999.08705;36554.81011;5555.723061;33984.66744;1446.338814;15966.15955;20289.43794;4323.278395;18151.65258;1040.657666
47021;236.355846;4068.973673;3832.617827;2069.673601;765.949043;2186.931732;6642.347425;4455.415692;4456.814027;1178.738153;1772.633354;6583.530705;4810.897351;4233.749442;1125.409346
9451;3008.034462;8534.492091;5526.457629;6045.428717;1264.266896;2408.804403;8512.730135;6103.925732;5140.67576;1302.753785;2175.278718;7960.880029;5785.60131;5139.826364;1419.143883
9148;2328.438356;6975.076346;4646.63799;4545.408936;971.268583;948.990721;5566.57122;4617.580498;3479.325693;1035.007549;16625.20426;22537.49093;5912.286672;19519.63124;1456.08474
9149;489.08359;4326.187006;3837.103416;2272.93977;776.358171;120.692144;5682.446938;5561.754793;2768.528181;1197.579854;856.728971;6278.757269;5422.028298;3496.760029;1152.670803
9154;40.174496;2561.145974;2520.971478;1238.257896;601.272479;37248.75452;40198.488;2949.733479;38592.06487;758.166782;23189.49095;26644.89152;3455.400566;25030.90052;794.456342
9155;125.812653;13944.65173;13818.83908;6103.770828;3575.035241;1027.647712;14246.8817;13219.23399;8474.190984;3564.51367;523.056055;20752.32064;20229.26458;10276.67839;4764.569487
9159;6467.543072;9640.80143;3173.258359;8558.630317;700.024137;7717.456012;10376.30016;2658.84415;9133.073892;576.001081;9598.996326;13430.95701;3831.960684;11245.46701;843.131217
37164;1093.29374;6843.273406;5749.979666;3619.838124;1377.927791;1973.338694;7546.941569;5573.602875;4383.736167;1327.739256;1405.376271;4791.674662;3386.298391;2739.109478;736.028155
9160;3881.802339;7587.296985;3705.494645;5935.215348;789.855863;2647.386946;7248.622813;4601.235866;5257.557357;1213.080356;5767.026004;11317.77664;5550.750631;8633.35203;1332.032343
47071;8395.808954;12203.05765;3807.248692;10683.30665;884.633957;26.233;5205.733344;5179.500343;2294.837163;1186.913891;9229.054024;13420.46679;4191.412762;11055.6822;955.503974
9273;53.088884;2690.115453;2637.02657;1302.076978;527.949152;50.797516;3085.159113;3034.361597;1498.835041;691.599709;2287.541158;5724.37725;3436.836092;4041.986605;730.690804
5001;16.246963;2987.724847;2971.477884;1192.798647;640.821781;1352.246556;8795.440405;7443.193849;5527.181887;1886.315216;29.525955;4968.315504;4938.789549;2301.405057;1207.936671
5008;11822.25235;18196.83419;6374.58184;14851.13852;1531.374219;3781.220732;10391.91852;6610.697789;7179.559153;1503.797986;5424.104676;11676.55336;6252.448682;8401.488373;1443.588107
5010;39.081454;3276.806291;3237.724837;1571.585513;709.1564;22155.90307;26728.18315;4572.280072;24560.08022;1024.562258;24636.43088;29223.39042;4586.959543;27071.88471;1028.507389
9454;459.980676;4354.572101;3894.591425;1949.659947;931.731865;467.368014;5869.050723;5401.68271;2957.47005;1490.520577;3408.90407;6434.70999;3025.80592;4781.624629;758.514076
5012;29.709699;4381.718508;4352.008809;1920.927089;1012.379534;27018.19773;30518.93772;3500.739997;28797.39758;767.170056;27643.84255;31828.26092;4184.418378;29666.00275;879.451225
9455;8105.77034;11027.74425;2921.97391;9527.976993;640.706914;7862.282539;11575.24991;3712.967371;9409.868635;891.553747;8649.731212;12276.79485;3627.063636;10127.28105;883.009404
9456;10.509177;5065.249093;5054.739916;2060.076906;1357.955038;32.562425;4976.503663;4943.941238;1992.08242;1141.53575;14.366682;5792.639309;5778.272627;2551.682736;1327.912634
47073;1690.501658;8823.730345;7133.228687;5143.584079;1725.79163;23403.3273;30343.82869;6940.501395;27070.47151;1845.128769;7961.006999;15124.82826;7163.821262;11607.35884;1483.603223
49079;11093.66315;17162.45106;6068.787907;14155.11038;1512.343686;9470.799227;16038.94761;6568.148379;12801.84402;1624.507127;16336.89125;20615.7227;4278.831453;18630.58345;1004.991424
5013;2819.493092;9497.949813;6678.456721;5802.963837;1423.746106;33484.53093;40742.15836;7257.627437;37449.79499;1696.00615;36417.78142;42961.18335;6543.40193;39959.51623;1621.28277
5014;21.533979;17491.72012;17470.18614;7493.059131;4621.733005;17291.26248;38103.45346;20812.19098;26903.17748;4984.308614;18176.84644;38439.262;20262.41556;28254.73018;4828.364493
5015;9074.726418;16698.99613;7624.269712;12766.1871;1865.610913;19044.69626;25907.58522;6862.888963;22500.04096;1548.973031;20288.77693;27940.42474;7651.647809;24205.81286;1768.76652
5021;8.376464;2514.426173;2506.049709;967.442633;544.757437;14486.4309;19805.1188;5318.687894;17160.6733;1222.432825;18073.92145;23322.16628;5248.244829;20692.64443;1216.10715
5025;3591.611185;10159.75168;6568.140497;6811.624315;1606.583162;24847.64517;30215.21633;5367.571164;27894.77145;1190.315945;26939.91398;32052.78915;5112.875173;29756.41588;1085.032421
5026;16022.357;22530.01749;6507.660487;19059.49359;1538.3729;14495.39382;18965.40862;4470.014802;17014.94583;998.522082;16075.51721;19980.21313;3904.695918;18322.26235;898.231241
5034;23389.26646;27986.27167;4597.005209;26244.90686;1096.261399;12936.16191;16935.78644;3999.624521;14943.27668;882.422527;10104.79655;15361.54116;5256.744608;13182.53109;1308.684708
5046;15378.1099;18045.48082;2667.370928;16640.71014;601.64278;14002.09534;16514.08534;2511.99;15571.8128;605.46951;13863.73217;16451.95111;2588.21894;15077.26521;587.785413
53011;758.709492;6524.394004;5765.684512;3184.234996;1248.635334;29817.31541;36822.40374;7005.088328;32976.25668;1608.041939;31186.53787;34496.92855;3310.390684;32770.3134;603.082741
53012;1234.569864;2125.522322;890.952458;1673.159322;214.594761;34867.55835;35719.34727;851.78892;35349.91814;204.514695;28569.39972;29616.72638;1047.326668;28979.69011;236.452136
53013;10797.29848;16434.55186;5637.25338;14228.41874;1375.168243;33406.42585;37842.58012;4436.154274;35751.94768;873.694145;30120.99794;35985.3754;5864.377454;32984.22305;1293.773086
5048;9131.769946;12257.75757;3125.987619;10737.24945;684.318571;7542.930216;11384.62782;3841.697607;9428.412498;859.033134;8112.155214;11828.59699;3716.44178;9706.662339;799.886685
53014;14002.64486;16320.23895;2317.594098;15066.3943;571.203541;36348.87897;39835.772;3486.893029;38331.17148;818.785605;32601.28327;35896.77627;3295.492999;34599.99316;826.707374
9472;219.246836;5222.634706;5003.38787;2697.993123;1252.526934;30.068538;3012.596182;2982.527644;1655.260504;651.081118;696.415276;3714.729031;3018.313755;2229.121292;646.832024
53015;1268.677068;2870.840161;1602.163093;1680.323195;393.817874;10066.65832;12445.8745;2379.216176;11110.61801;956.191326;21325.24442;22848.08454;1522.840118;22192.9126;585.748257
53016;12762.18684;15242.06619;2479.879349;13905.41914;627.90644;39902.64455;42467.12648;2564.481927;41119.12121;649.107606;10446.26208;12935.14157;2488.879487;11600.92519;622.056505
53017;12697.6229;13412.98055;715.357646;13167.33046;189.691461;39730.57841;40403.3456;672.767194;40138.76456;164.868931;11340.3078;11899.03902;558.731219;11612.96798;134.353714
53018;5891.155529;6255.501473;364.345944;6072.779723;94.209407;32427.25031;32805.50354;378.253238;32635.22471;99.799919;4124.849897;4763.748668;638.898771;4411.3308;184.090499
53019;3119.01967;5523.643102;2404.623432;4461.886573;698.785916;30383.49875;34875.7623;4492.263558;33220.07461;1138.258749;27799.3851;30613.39143;2814.006336;29327.26935;843.816487
53020;2077.231697;4087.398799;2010.167102;3078.293335;524.437207;33835.61377;35828.92986;1993.316089;34847.81973;516.874302;26686.53625;28473.61172;1787.075476;27463.24282;458.369203
5002;9722.153986;23317.01866;13594.86467;16378.15064;3573.826989;27038.17667;35783.1136;8744.936929;31814.2102;2197.282166;27880.33116;37050.17677;9169.845604;33221.29801;2409.168111
5005;705.447368;5334.560713;4629.113345;2685.69636;1135.698349;94.761267;5274.341582;5179.580315;3128.007354;1117.74687;754.464867;5389.338371;4634.873505;2913.799196;1028.08424
5007;563.937971;3856.730004;3292.792033;2437.643296;713.645298;21640.0518;25910.67845;4270.626646;23606.56823;801.393976;24760.60673;28722.31972;3961.71299;26516.95175;741.657662
5016;3163.958713;12156.89809;8992.939378;8042.510123;1728.884128;6.461901;5475.952025;5469.490125;2447.071335;1182.680058;58.467043;7043.958556;6985.491513;3356.126064;1449.225968
5017;27.963089;3191.566636;3163.603547;1371.871894;638.548467;290.635526;5344.176099;5053.540574;3003.550383;1171.492019;54.19831;3016.264601;2962.066291;1416.505754;572.378822
5018;1576.518557;4846.789922;3270.271365;3234.261786;835.859577;24244.52394;28901.75289;4657.228954;26635.34715;1116.390901;26927.0018;31397.42151;4470.419712;29233.19067;1082.346863
5019;15.136257;11639.25192;11624.11567;3062.717805;2474.903936;2.195278;14859.31844;14857.12317;5066.90148;3644.618011;33.179691;15423.76204;15390.58235;5290.371072;3036.034695
5022;14.233973;10209.90227;10195.6683;3631.283117;2501.978409;12626.88652;32730.94041;20104.05389;24348.39493;4611.735723;10786.87122;29160.1621;18373.29088;19183.57239;4769.194817
5023;17839.8133;24429.3305;6589.517209;21751.81966;1590.999478;12305.90527;18211.17432;5905.269045;15402.50064;1472.454593;13323.81541;19262.75741;5938.942004;16478.5723;1453.875488
5024;4493.019754;8072.563663;3579.543909;6512.46914;770.885611;4386.998001;11225.7754;6838.777396;7571.243578;1460.389382;7951.364793;14787.02055;6835.655759;10895.20263;1447.918473
5027;3365.346083;8722.61805;5357.271967;6141.967487;1267.658972;32.20102;4198.429961;4166.228942;2010.461147;930.108415;2872.586168;8079.153642;5206.567474;5519.129136;1250.696695
5029;11006.34016;15474.2355;4467.895337;13124.83083;991.66385;9964.101362;14181.4143;4217.312935;11974.91127;952.310135;9500.564024;13970.71193;4470.14791;11757.56286;1015.930837
5100;4631.761326;13316.66627;8684.904946;8892.832952;2022.588983;34186.00839;40529.03327;6343.024884;37237.13649;1580.466463;35220.08077;41427.40091;6207.320144;38138.12237;1404.023957
5030;47.878155;2869.156069;2821.277914;1264.387682;585.587798;2665.57678;6395.742002;3730.165221;4435.753539;768.685269;3723.91146;7565.384014;3841.472555;5540.645218;764.093599
5033;2999.233638;10897.14016;7897.906517;6686.778761;1800.569548;2304.540481;10515.68197;8211.141488;6296.886708;1905.557571;4608.021293;10024.11179;5416.090492;7767.821319;1160.356709
5101;22.02769;6234.039474;6212.011784;3334.638636;1517.156473;30609.83008;39654.58875;9044.758667;35310.66515;2073.039163;37051.54153;45972.59826;8921.056732;41537.03328;1978.565516
5102;9097.284513;18002.78095;8905.496438;13183.40801;2050.678062;10913.85871;23714.15513;12800.29641;19070.85604;3018.540507;5753.304094;13357.06375;7603.759651;9024.939679;1610.243163
