codMuni;CCAA;Nombre;CodProv;NombreProvincia;NombreCCAA;NHOSPI;NFARMA;NCENTEDUC;NATURGHOSP;NATPRIMARIA;DISTHOSPIT;DISTFARMA;DISTCEDUC;DISTCURGH;DISTATPRIM
49124;7;Moral de Sayago;49;Zamora;Castilla y León;0;0;0;0;2;26687.81727;8200.573627;9628.099387;10102.8928;2193.251436
49125;7;Moraleja del Vino;49;Zamora;Castilla y León;0;0;0;0;1;10120.30069;12818.63381;2697.091228;10398.6937;1885.08987
49126;7;Moraleja de Sayago;49;Zamora;Castilla y León;0;0;0;0;1;34389.20165;11858.35764;10981.10954;10314.14856;2305.300258
49127;7;Morales del Vino;49;Zamora;Castilla y León;0;1;8;0;2;7852.21083;17785.72699;1962.615825;6997.51354;1537.211589
49128;7;Morales de Rey;49;Zamora;Castilla y León;0;0;0;0;2;10914.81996;16775.41986;3189.641406;10838.47179;1688.431214
49129;7;Morales de Toro;49;Zamora;Castilla y León;0;1;2;0;1;36325.12744;10424.89878;3064.076099;8826.984079;2743.664439
49130;7;Morales de Valverde;49;Zamora;Castilla y León;0;0;0;0;2;18625.02348;8039.697499;5320.749863;13006.92089;1272.069173
49131;7;Moralina;49;Zamora;Castilla y León;0;1;0;0;1;32959.15414;9747.840049;13540.71022;13907.61669;1856.623065
49132;7;Moreruela de los Infanzones;49;Zamora;Castilla y León;0;1;2;0;1;12384.76496;22258.54607;2966.025532;12995.89689;2478.145544
49133;7;Moreruela de Tábara;49;Zamora;Castilla y León;0;0;0;0;2;25550.42627;11113.22518;9466.909274;11090.15344;2995.562334
49134;7;Muelas de los Caballeros;49;Zamora;Castilla y León;0;0;0;0;3;48123.27077;12243.41442;7742.181626;11580.76859;3277.475605
49135;7;Muelas del Pan;49;Zamora;Castilla y León;0;1;2;1;4;21121.96783;9424.593279;4509.561752;4691.801205;1998.451234
49136;7;Muga de Sayago;49;Zamora;Castilla y León;0;0;0;0;1;42586.97853;15052.25356;9466.800293;8929.721968;2426.747087
49137;7;Navianos de Valverde;49;Zamora;Castilla y León;0;0;0;0;1;12744.48724;22015.62103;4847.920682;12925.60218;1372.252077
49138;7;Olmillos de Castro;49;Zamora;Castilla y León;0;0;0;0;4;30737.79763;16952.01992;7556.337196;8139.640857;1787.76623
49139;7;Otero de Bodas;49;Zamora;Castilla y León;0;0;0;0;1;41339.53872;4363.090087;5445.010741;11965.98727;2329.030183
49141;7;Pajares de la Lampreana;49;Zamora;Castilla y León;0;1;2;0;1;21759.59185;22578.55907;2137.98283;10902.91818;1810.709701
49142;7;Palacios del Pan;49;Zamora;Castilla y León;0;0;0;0;1;15933.83718;11322.72902;8489.838976;9519.249301;2382.10809
49143;7;Palacios de Sanabria;49;Zamora;Castilla y León;0;0;2;0;1;55314.90289;7432.351419;3030.862097;7351.903911;2450.021417
49145;7;Pedralba de la Pradería;49;Zamora;Castilla y León;0;0;0;0;3;62892.30794;11795.94279;9798.628316;10005.02654;2617.853378
49146;7;El Pego;49;Zamora;Castilla y León;0;0;0;0;1;28641.40498;11916.34554;4480.269399;12628.55685;2218.200322
49147;7;Peleagonzalo;49;Zamora;Castilla y León;0;0;0;0;1;21961.77501;19462.26136;6128.744543;7434.83463;1944.919684
49148;7;Peleas de Abajo;49;Zamora;Castilla y León;0;0;0;0;1;14130.84512;25140.7826;4161.034472;4835.123592;1369.50395
49149;7;Peñausende;49;Zamora;Castilla y León;0;0;2;0;3;28421.25657;4230.463974;4236.320711;15420.70016;2354.171918
49150;7;Peque;49;Zamora;Castilla y León;0;0;0;0;1;49419.76676;20464.95784;13375.75435;8404.822845;2427.496259
49151;7;El Perdigón;49;Zamora;Castilla y León;0;0;2;0;3;11876.00222;17924.55943;3336.087502;7448.727607;1636.870951
49152;7;Pereruela;49;Zamora;Castilla y León;0;0;0;0;5;17373.13028;5027.057669;6860.779031;11485.16026;2482.38748
49153;7;Perilla de Castro;49;Zamora;Castilla y León;0;0;0;0;1;25158.91323;7027.443829;10997.20765;13746.22678;2565.22693
49154;7;Pías;49;Zamora;Castilla y León;0;0;0;0;2;57898.73824;20204.80864;13600.24358;9016.021735;2054.209698
49155;7;Piedrahita de Castro;49;Zamora;Castilla y León;0;0;0;0;1;17407.30527;22248.92536;4634.522559;15547.5808;1896.354404
49156;7;Pinilla de Toro;49;Zamora;Castilla y León;0;0;0;0;1;33143.60372;16783.27135;4099.484594;11266.03359;1933.457774
49157;7;Pino del Oro;49;Zamora;Castilla y León;0;0;0;0;1;32029.01682;12953.27582;6126.927099;12722.73764;2124.205692
49158;7;El Piñero;49;Zamora;Castilla y León;0;0;0;0;1;19886.20218;20491.72774;3788.067431;11397.62854;2228.112601
49159;7;Pobladura del Valle;49;Zamora;Castilla y León;0;1;2;0;1;12212.08532;17805.6895;2228.629745;12270.77324;1818.515895
49160;7;Pobladura de Valderaduey;49;Zamora;Castilla y León;0;0;0;0;1;25801.45787;4587.053031;10559.78959;14897.60451;1834.473942
49162;7;Porto;49;Zamora;Castilla y León;0;0;0;0;1;47316.08902;18278.81692;13915.26864;14116.41298;5629.514163
49163;7;Pozoantiguo;49;Zamora;Castilla y León;0;0;0;0;1;25314.85709;17580.48355;7735.672331;8502.770565;2341.509478
49164;7;Pozuelo de Tábara;49;Zamora;Castilla y León;0;0;0;0;1;30744.59942;14684.42285;7101.763044;6918.277526;2150.416433
49165;7;Prado;49;Zamora;Castilla y León;0;0;0;0;1;22561.61586;15621.14658;7577.362639;7581.163825;1551.408508
49166;7;Puebla de Sanabria;49;Zamora;Castilla y León;0;2;8;1;4;59325.73747;18133.75971;5913.531137;6355.326825;2489.093796
49167;7;Pueblica de Valverde;49;Zamora;Castilla y León;0;0;0;0;2;22673.89597;13836.01443;7792.017851;10470.85027;1901.745526
49168;7;Quintanilla del Monte;49;Zamora;Castilla y León;0;0;0;0;1;32527.43539;9709.144757;6517.613862;6695.343505;2152.985165
49169;7;Quintanilla del Olmo;49;Zamora;Castilla y León;0;0;0;0;1;24546.62736;13261.69903;5155.422849;5180.296916;1401.273934
49170;7;Quintanilla de Urz;49;Zamora;Castilla y León;0;0;0;0;1;14351.59902;16257.35095;3032.81269;9370.364008;1533.299026
49171;7;Quiruelas de Vidriales;49;Zamora;Castilla y León;0;1;2;0;2;11962.70268;3020.051229;2251.272853;10719.60143;1589.54881
49172;7;Rabanales;49;Zamora;Castilla y León;0;1;0;0;6;50339.21805;15264.08618;7805.219665;7996.954463;1537.49979
49173;7;Rábano de Aliste;49;Zamora;Castilla y León;0;0;0;0;4;61954.2415;5446.600377;8958.452071;8457.106359;1532.152076
49174;7;Requejo;49;Zamora;Castilla y León;0;0;0;0;1;59215.48668;13442.25232;5862.992817;10489.81192;3375.040661
49175;7;Revellinos;49;Zamora;Castilla y León;0;0;0;0;1;17548.31913;19571.56998;11168.63574;10674.00022;2516.06959
49176;7;Riofrío de Aliste;49;Zamora;Castilla y León;0;0;0;0;4;45841.86392;31674.07458;6636.337179;16733.26873;2184.081619
49177;7;Rionegro del Puente;49;Zamora;Castilla y León;0;0;0;0;2;46086.4544;8079.93018;9489.124273;8302.874128;2075.706411
49178;7;Roales;49;Zamora;Castilla y León;0;0;0;0;1;4507.3694;17489.51889;2017.686273;5084.29882;1417.695035
49179;7;Robleda-Cervantes;49;Zamora;Castilla y León;0;0;4;0;2;51037.55036;14115.80945;1942.164543;4687.213416;1578.632384
49180;7;Roelos de Sayago;49;Zamora;Castilla y León;0;0;0;0;1;45090.20473;10766.99542;8842.818324;11920.43608;2887.507484
49181;7;Rosinos de la Requejada;49;Zamora;Castilla y León;0;0;0;0;5;45436.51816;9987.471902;6471.823576;11551.62722;3103.439521
49183;7;Salce;49;Zamora;Castilla y León;0;0;0;0;1;48512.30446;19932.1605;12595.73522;14201.23644;2379.314677
49184;7;Samir de los Caños;49;Zamora;Castilla y León;0;0;0;0;1;38761.6163;20626.2781;5171.300775;12968.53001;2043.00034
49185;7;San Agustín del Pozo;49;Zamora;Castilla y León;0;0;0;0;1;13152.75722;8198.351577;10104.6566;11182.80107;2174.820803
49186;7;San Cebrián de Castro;49;Zamora;Castilla y León;0;0;0;0;2;22747.22535;12470.67647;7343.540929;14381.12139;2689.112573
49187;7;San Cristóbal de Entreviñas;49;Zamora;Castilla y León;0;0;4;0;2;6796.078503;11819.6372;2674.138112;6689.608617;1994.080741
49188;7;San Esteban del Molar;49;Zamora;Castilla y León;0;0;0;0;1;12472.5349;15588.02255;6471.152669;11676.50079;2143.689271
49189;7;San Justo;49;Zamora;Castilla y León;0;0;0;0;3;41399.67657;11536.6709;9462.983723;11665.74539;2545.466699
49190;7;San Martín de Valderaduey;49;Zamora;Castilla y León;0;0;0;0;1;27424.15177;15282.09707;9533.147097;9081.504893;2757.116905
49191;7;San Miguel de la Ribera;49;Zamora;Castilla y León;0;1;2;0;1;24750.56051;19166.57136;2618.809724;11966.43359;2545.179112
49192;7;San Miguel del Valle;49;Zamora;Castilla y León;0;0;0;0;1;15205.90366;5191.569787;5290.916572;6443.79256;1835.275361
49193;7;San Pedro de Ceque;49;Zamora;Castilla y León;0;1;4;0;1;36530.84194;12237.15021;3562.703033;9094.885533;2927.440435
49194;7;San Pedro de la Nave-Almendra;49;Zamora;Castilla y León;0;0;0;0;3;17519.07883;13664.2433;7414.681312;7598.075185;1141.294423
49197;7;Santa Clara de Avedillo;49;Zamora;Castilla y León;0;0;0;0;1;19381.36264;4551.473004;4046.190199;5367.616592;1746.463207
49199;7;Santa Colomba de las Monjas;49;Zamora;Castilla y León;0;0;0;0;1;5169.390901;10275.34839;3991.740693;5197.825004;1090.027603
49200;7;Santa Cristina de la Polvorosa;49;Zamora;Castilla y León;0;1;2;0;1;5789.676753;15186.00101;3138.073825;5972.170022;2163.904052
49201;7;Santa Croya de Tera;49;Zamora;Castilla y León;0;1;0;0;1;24319.49423;10476.14236;4050.218489;6204.94642;1873.964076
49202;7;Santa Eufemia del Barco;49;Zamora;Castilla y León;0;0;0;0;2;23183.09554;9620.383188;8964.55512;8925.316239;2117.646979
49203;7;Santa María de la Vega;49;Zamora;Castilla y León;0;1;2;0;1;14262.829;11794.8942;1940.961659;11600.80317;1862.377227
49204;7;Santa María de Valverde;49;Zamora;Castilla y León;0;0;0;0;1;22315.27645;18648.67636;5316.421421;10534.94323;1369.684899
49205;7;Santibáñez de Tera;49;Zamora;Castilla y León;0;1;2;0;2;19930.23602;16611.22626;2221.673872;7725.113281;1374.826119
49206;7;Santibáñez de Vidriales;49;Zamora;Castilla y León;0;1;2;1;7;26571.20501;9748.965305;3681.733736;4396.674687;1712.513901
49207;7;Santovenia;49;Zamora;Castilla y León;0;0;0;0;1;15828.45854;13213.60125;9207.126602;8922.625443;2720.869702
49208;7;San Vicente de la Cabeza;49;Zamora;Castilla y León;0;0;0;0;4;51533.84785;13262.17677;11033.91973;14453.897;1526.808113
49209;7;San Vitero;49;Zamora;Castilla y León;0;0;0;0;3;58856.91005;17452.44572;9968.044718;9558.415797;1994.712202
49210;7;Sanzoles;49;Zamora;Castilla y León;0;1;2;0;1;16459.41154;11931.13172;2333.305219;14518.76279;2312.591701
49214;7;Tábara;49;Zamora;Castilla y León;0;1;2;1;1;31688.02136;14640.92946;4275.587282;5532.92255;3761.018905
49216;7;Tapioles;49;Zamora;Castilla y León;0;0;0;0;1;22158.87722;4579.606913;7386.651316;7380.913609;2086.241309
49219;7;Toro;49;Zamora;Castilla y León;0;1;24;1;2;25614.03301;13659.72843;4798.987706;9348.737508;3659.686715
49220;7;La Torre del Valle;49;Zamora;Castilla y León;0;0;0;0;1;10417.56114;13697.49947;2954.546257;10456.84358;1887.690755
49221;7;Torregamones;49;Zamora;Castilla y León;0;0;0;0;1;39183.60857;20611.11077;16104.65269;16463.71005;3051.622798
49222;7;Torres del Carrizal;49;Zamora;Castilla y León;0;0;0;0;1;13760.08163;10650.30717;3211.430925;14180.33825;2262.010532
49223;7;Trabazos;49;Zamora;Castilla y León;0;0;0;0;5;68418.14614;13287.08835;15401.95123;14924.50525;1841.742064
49224;7;Trefacio;49;Zamora;Castilla y León;0;1;0;0;1;44256.49881;11325.21537;7692.416694;11018.56289;2750.739473
49225;7;Uña de Quintana;49;Zamora;Castilla y León;0;0;0;0;1;39192.03147;7278.592132;7325.426358;13669.11341;2102.863879
49226;7;Vadillo de la Guareña;49;Zamora;Castilla y León;0;0;0;0;1;35697.56765;10372.44354;6268.114456;10749.33853;2833.946823
49227;7;Valcabado;49;Zamora;Castilla y León;0;0;2;0;1;3147.031453;15716.08569;1256.338682;3743.566223;1305.462085
49228;7;Valdefinjas;49;Zamora;Castilla y León;0;0;0;0;1;24356.6664;27945.91643;6930.504675;11831.52493;2620.968668
49229;7;Valdescorriel;49;Zamora;Castilla y León;0;0;0;0;1;13396.89524;14508.22409;4652.036256;8413.821351;3068.393725
49230;7;Vallesa de la Guareña;49;Zamora;Castilla y León;0;0;0;0;2;35207.42275;11596.93261;4754.586812;11908.57037;1516.370587
49231;7;Vega de Tera;49;Zamora;Castilla y León;0;0;2;0;4;38122.90643;19608.06218;3379.239323;8600.872314;1606.349773
49232;7;Vega de Villalobos;49;Zamora;Castilla y León;0;0;0;0;1;17355.01879;17480.67191;6560.336545;11184.84866;1865.758061
49233;7;Vegalatrave;49;Zamora;Castilla y León;0;0;0;0;1;36636.9791;24079.19901;6215.036045;11199.36235;1851.959687
49234;7;Venialbo;49;Zamora;Castilla y León;0;1;2;0;1;22032.54964;4367.096386;2855.800254;15001.18135;2539.967596
49235;7;Vezdemarbán;49;Zamora;Castilla y León;0;1;2;0;1;34911.34102;16027.3445;3171.082916;15391.12801;2904.393746
49236;7;Vidayanes;49;Zamora;Castilla y León;0;0;0;0;1;12230.53508;14672.5194;7823.828355;11969.20088;1808.426516
49237;7;Videmala;49;Zamora;Castilla y León;0;0;0;0;2;25476.51089;19480.63276;5495.540377;5653.156314;1481.25106
49238;7;Villabrázaro;49;Zamora;Castilla y León;0;1;0;0;2;7250.790291;12513.39806;3654.028233;7316.376335;1846.780875
49239;7;Villabuena del Puente;49;Zamora;Castilla y León;0;1;4;0;1;31995.50215;8322.437837;2459.32085;15242.7042;2562.642707
49240;7;Villadepera;49;Zamora;Castilla y León;0;0;0;0;1;33261.89201;4154.54207;10299.24018;14876.06676;2076.69295
49241;7;Villaescusa;49;Zamora;Castilla y León;0;0;0;0;1;31554.24532;17248.84527;4809.806423;5685.979809;2790.408562
49242;7;Villafáfila;49;Zamora;Castilla y León;0;0;0;0;1;19676.03689;18672.7951;10892.92861;6407.162043;3257.494488
49243;7;Villaferrueña;49;Zamora;Castilla y León;0;0;0;0;1;18753.54877;17801.45373;4580.59509;7833.729993;1844.979762
49244;7;Villageriz;49;Zamora;Castilla y León;0;0;0;0;1;25957.07861;17582.47217;3130.195112;6445.489337;1203.111147
49245;7;Villalazán;49;Zamora;Castilla y León;0;0;0;0;1;12781.46863;10001.96099;3569.543714;13562.768;1502.503733
49246;7;Villalba de la Lampreana;49;Zamora;Castilla y León;0;1;2;0;0;26709.05948;17218.3421;3183.187265;5308.876747;3286.073694
49247;7;Villalcampo;49;Zamora;Castilla y León;0;0;0;0;3;25881.03413;7296.696884;7601.415055;7752.243011;2167.364003
49248;7;Villalobos;49;Zamora;Castilla y León;0;0;0;0;1;16908.54673;13468.70636;7408.724021;11088.75632;2300.723734
49249;7;Villalonso;49;Zamora;Castilla y León;0;0;0;0;1;36959.18385;7293.658113;6094.402195;10214.27343;1589.517513
49250;7;Villalpando;49;Zamora;Castilla y León;0;1;10;1;1;30249.28275;8432.507403;5636.900718;5698.840001;3905.607437
49251;7;Villalube;49;Zamora;Castilla y León;0;1;0;0;1;19396.95993;13224.01811;9964.458136;15950.60254;2568.926181
49252;7;Villamayor de Campos;49;Zamora;Castilla y León;0;1;0;0;1;28814.57342;18424.13854;6868.836796;6911.431965;2107.405776
49255;7;Villamor de los Escuderos;49;Zamora;Castilla y León;0;1;0;0;1;30398.90149;7841.012371;6945.565619;7302.445482;3217.925221
49256;7;Villanázar;49;Zamora;Castilla y León;0;0;0;0;3;9750.566458;15109.38636;4407.317264;9934.87523;1057.851811
49257;7;Villanueva de Azoague;49;Zamora;Castilla y León;0;0;0;0;2;5519.046209;9210.392738;3076.21165;5411.389441;1685.916087
49258;7;Villanueva de Campeán;49;Zamora;Castilla y León;0;0;0;0;1;18417.57859;9383.806275;4306.633252;4342.867059;1398.545718
49259;7;Villanueva de las Peras;49;Zamora;Castilla y León;0;0;0;0;1;26567.55475;26505.48918;7439.635819;8471.649466;1845.078686
49260;7;Villanueva del Campo;49;Zamora;Castilla y León;0;1;0;0;1;22727.14367;19356.03147;9869.320804;9616.983201;2610.371627
49261;7;Villaralbo;49;Zamora;Castilla y León;0;0;8;0;1;5506.898293;8901.835094;1971.363569;6607.774083;2079.969515
49262;7;Villardeciervos;49;Zamora;Castilla y León;0;0;0;0;2;51336.66761;10071.40655;9719.439848;9989.821125;2579.362979
49263;7;Villar de Fallaves;49;Zamora;Castilla y León;0;0;0;0;1;29408.10944;18637.04257;9465.110634;9002.708463;1991.051411
49264;7;Villar del Buey;49;Zamora;Castilla y León;0;0;0;0;6;49072.08854;15076.53637;8509.808448;12596.99483;2295.030271
49265;7;Villardiegua de la Ribera;49;Zamora;Castilla y León;0;0;0;0;1;37545.74705;13549.03718;12318.76195;18760.08171;2374.495049
49266;7;Villárdiga;49;Zamora;Castilla y León;0;0;0;0;1;25988.84259;22547.96932;7345.482262;7136.194521;2247.549148
49267;7;Villardondiego;49;Zamora;Castilla y León;0;0;0;0;1;28805.08937;21420.70627;5734.260393;6095.63064;2137.264743
49268;7;Villarrín de Campos;49;Zamora;Castilla y León;0;0;0;1;2;22740.16245;15315.76518;6400.170872;3145.542139;2751.13122
49269;7;Villaseco del Pan;49;Zamora;Castilla y León;0;0;0;0;1;20948.29569;12005.52931;5322.629603;6021.063983;2615.052064
49270;7;Villavendimio;49;Zamora;Castilla y León;0;0;0;0;1;33407.39804;5753.699281;5196.601582;7654.842773;1591.773875
49271;7;Villaveza del Agua;49;Zamora;Castilla y León;0;0;0;0;1;10922.35217;22226.48161;8349.966578;10278.37105;2270.437042
49272;7;Villaveza de Valverde;49;Zamora;Castilla y León;0;0;0;0;1;16059.52468;9997.239806;6417.081978;14766.41609;1331.934991
49273;7;Viñas;49;Zamora;Castilla y León;0;0;0;0;3;66185.60824;3262.303251;13820.81218;13261.03849;1542.348992
49275;7;Zamora;49;Zamora;Castilla y León;4;12;26;1;7;7136.479434;9760.818878;3841.602054;5424.613625;2771.385528
50001;2;Abanto;50;Zaragoza;Aragón;0;0;0;0;1;22885.15562;7411.988568;23473.76329;11400.37285;2821.75354
50002;2;Acered;50;Zaragoza;Aragón;0;0;0;0;1;20051.06257;21640.24325;23403.81514;12270.04384;2497.779033
50003;2;Agón;50;Zaragoza;Aragón;0;0;0;0;1;26782.24591;12011.30916;6712.579918;7088.744004;2908.393412
50004;2;Aguarón;50;Zaragoza;Aragón;0;0;0;0;1;29879.03759;28281.40337;4068.895536;9314.199679;2714.241505
50005;2;Aguilón;50;Zaragoza;Aragón;0;0;0;0;1;39119.00681;20143.2849;17355.93715;9695.557174;3357.228847
50006;2;Ainzón;50;Zaragoza;Aragón;0;0;0;0;1;30941.99536;8124.305513;7075.333878;7270.13331;3910.08337
50007;2;Aladrén;50;Zaragoza;Aragón;0;0;0;0;1;42168.9599;7104.889749;17512.61405;7169.58929;1740.536021
50008;2;Alagón;50;Zaragoza;Aragón;0;4;10;1;1;15787.69952;16871.42799;1830.54046;2043.598416;1842.882589
50009;2;Alarba;50;Zaragoza;Aragón;0;0;0;0;1;14739.34019;12035.11412;20289.56828;14641.17402;1593.956547
50010;2;Alberite de San Juan;50;Zaragoza;Aragón;0;0;0;0;1;29715.53981;10454.89526;6655.282749;6755.221034;1973.568649
50011;2;Albeta;50;Zaragoza;Aragón;0;0;0;0;1;25965.45472;13300.42329;2502.994841;2581.191231;719.071441
50012;2;Alborge;50;Zaragoza;Aragón;0;0;0;0;1;37621.54182;15611.00846;5971.863191;2034.156804;925.035932
50013;2;Alcalá de Ebro;50;Zaragoza;Aragón;0;1;0;0;1;22674.25091;9713.859593;6797.933549;7718.743472;1256.029083
50014;2;Alcalá de Moncayo;50;Zaragoza;Aragón;0;0;0;0;1;27489.10599;26587.1616;12417.38972;12400.32622;1729.38485
50015;2;Alconchel de Ariza;50;Zaragoza;Aragón;0;0;0;0;1;41380.40707;10492.29533;26591.64977;12239.79343;2433.044052
50016;2;Aldehuela de Liestos;50;Zaragoza;Aragón;0;0;0;0;1;31327.33614;19635.76913;29003.09804;12713.67291;2487.962758
50017;2;Alfajarín;50;Zaragoza;Aragón;0;1;0;1;1;18530.55972;3617.277813;7512.71863;6384.946293;4907.139454
50018;2;Alfamén;50;Zaragoza;Aragón;0;0;0;0;1;30636.29963;15605.65622;9052.908099;10274.14104;3576.002822
50019;2;Alforque;50;Zaragoza;Aragón;0;0;0;0;1;39834.48639;14597.16178;5090.473006;4285.127279;1840.872884
50020;2;Alhama de Aragón;50;Zaragoza;Aragón;0;0;0;1;1;22088.06634;8224.993881;10373.5194;2866.844259;2346.189348
50021;2;Almochuel;50;Zaragoza;Aragón;0;0;0;0;1;42169.38938;17093.98027;5066.725395;13246.81345;3586.573106
50022;2;La Almolda;50;Zaragoza;Aragón;0;0;0;0;1;47500.04209;14698.9229;20518.00396;9570.777416;4982.865639
50023;2;Almonacid de la Cuba;50;Zaragoza;Aragón;0;0;0;0;1;39439.69222;7484.406289;5133.071471;5557.933359;3741.416462
50024;2;Almonacid de la Sierra;50;Zaragoza;Aragón;0;0;0;0;1;28591.73268;16819.88553;5265.669652;8277.488249;3078.952338
50025;2;La Almunia de Doña Godina;50;Zaragoza;Aragón;0;0;10;1;1;28205.48686;7244.726429;3054.05502;3458.728818;3221.832439
50026;2;Alpartir;50;Zaragoza;Aragón;0;0;0;0;1;23576.01694;25627.05319;6065.897599;8019.91673;2437.050285
50027;2;Ambel;50;Zaragoza;Aragón;0;0;0;0;1;30230.36639;7156.372025;10885.0408;11020.1839;3334.977554
50028;2;Anento;50;Zaragoza;Aragón;0;0;0;0;1;40012.37363;17337.48;4944.551377;4801.059593;1880.594837
50029;2;Aniñón;50;Zaragoza;Aragón;0;0;2;0;1;16522.86711;23537.49328;4197.019668;6764.496783;3499.169322
50030;2;Añón de Moncayo;50;Zaragoza;Aragón;0;0;0;0;1;33165.16844;14071.15563;16008.80833;16109.56613;3553.286998
50031;2;Aranda de Moncayo;50;Zaragoza;Aragón;0;0;0;0;1;30620.59883;15249.63362;17557.91861;13264.59382;3381.381874
50032;2;Arándiga;50;Zaragoza;Aragón;0;0;0;0;1;23596.51884;17813.675;6029.132622;5879.22508;2698.534396
50033;2;Ardisa;50;Zaragoza;Aragón;0;0;0;0;1;28806.92989;22261.04603;20096.74553;10915.31798;2612.60353
50034;2;Ariza;50;Zaragoza;Aragón;0;0;0;1;1;33670.09174;19674.33649;21559.44194;4362.781652;3792.610037
50035;2;Artieda;50;Zaragoza;Aragón;0;0;0;0;1;37000.07074;19783.34205;20834.05585;10979.13932;1576.236995
50036;2;Asín;50;Zaragoza;Aragón;0;0;0;0;1;16477.69934;11846.16495;15293.2087;15242.02882;2197.176914
50037;2;Atea;50;Zaragoza;Aragón;0;0;0;0;1;22702.44578;7562.703987;20187.02372;9946.292404;2611.31489
50038;2;Ateca;50;Zaragoza;Aragón;0;1;2;1;1;14123.31456;11736.66565;4598.436203;4265.540817;3342.134107
50039;2;Azuara;50;Zaragoza;Aragón;0;0;0;1;1;43724.88808;15017.73736;9059.56696;5997.480962;5055.68194
50040;2;Badules;50;Zaragoza;Aragón;0;0;0;0;1;39750.40115;19238.02266;16314.38075;13655.4995;2336.201734
50041;2;Bagüés;50;Zaragoza;Aragón;0;0;0;0;0;33091.34813;8360.525201;18669.95909;9810.240307;3907.973981
50042;2;Balconchán;50;Zaragoza;Aragón;0;0;0;0;1;32010.10563;7270.928581;11072.91319;5289.4008;2342.046164
50043;2;Bárboles;50;Zaragoza;Aragón;0;0;0;0;1;16169.43899;23911.38831;2844.47644;7550.054933;1921.537415
50044;2;Bardallur;50;Zaragoza;Aragón;0;0;0;0;1;17176.82827;15606.28956;6143.41751;10745.62256;2455.064622
50045;2;Belchite;50;Zaragoza;Aragón;0;0;0;1;1;37151.97276;14599.51372;9855.103998;7840.138892;5015.244429
50046;2;Belmonte de Gracián;50;Zaragoza;Aragón;0;0;0;0;1;12450.48949;15313.52855;13883.35833;12044.59343;2581.919547
50047;2;Berdejo;50;Zaragoza;Aragón;0;0;0;0;1;36636.89685;20660.65903;22663.86424;18295.28585;1748.009947
50048;2;Berrueco;50;Zaragoza;Aragón;0;0;0;0;1;42089.3617;13764.85134;11617.18311;10710.57458;1970.806623
50050;2;Bijuesca;50;Zaragoza;Aragón;0;0;0;0;1;31472.27936;12541.68318;20268.88146;13595.03482;2947.21106
50051;2;Biota;50;Zaragoza;Aragón;0;0;0;0;1;9656.277622;8414.739174;8547.816577;9077.713991;3572.99846
50052;2;Bisimbre;50;Zaragoza;Aragón;0;0;0;0;1;27111.60117;7289.924681;5287.053598;7472.550459;2708.486691
50053;2;Boquiñeni;50;Zaragoza;Aragón;0;0;0;0;1;30199.91587;13356.97902;3606.980153;5284.38902;2697.899624
50054;2;Bordalba;50;Zaragoza;Aragón;0;0;0;0;1;37122.59602;23762.74711;23817.55985;11373.81039;2502.336607
50055;2;Borja;50;Zaragoza;Aragón;0;0;2;1;1;22294.01293;11368.78372;5110.054746;5050.581741;3247.628452
50056;2;Botorrita;50;Zaragoza;Aragón;0;0;0;0;1;18083.14673;12468.95955;5202.448436;6529.628245;2072.28487
50057;2;Brea de Aragón;50;Zaragoza;Aragón;0;0;0;0;1;21361.75788;4366.579787;9405.259745;3266.458868;1496.845503
50058;2;Bubierca;50;Zaragoza;Aragón;0;0;0;0;1;19116.37406;5422.191644;7084.455319;4473.247661;2606.467053
50059;2;Bujaraloz;50;Zaragoza;Aragón;0;1;0;1;1;40750.61779;19499.04519;18378.35648;6468.839104;6397.494831
50060;2;Bulbuente;50;Zaragoza;Aragón;0;0;0;0;1;23731.79132;7538.458583;7590.638194;7615.104029;2376.543966
50061;2;Bureta;50;Zaragoza;Aragón;0;0;0;0;1;29248.67919;11231.73506;5308.27752;5455.819172;1912.241593
50062;2;El Burgo de Ebro;50;Zaragoza;Aragón;0;0;0;0;1;15644.312;14039.43186;6640.564217;5814.813865;2624.726011
50063;2;El Buste;50;Zaragoza;Aragón;0;0;0;0;1;16532.49121;7149.678948;8678.36556;8517.87413;1476.143577
50064;2;Cabañas de Ebro;50;Zaragoza;Aragón;0;0;0;0;1;20176.75922;20403.13527;4398.171564;5259.759845;1272.80222
50065;2;Cabolafuente;50;Zaragoza;Aragón;0;0;0;0;1;35806.78206;7903.484372;24569.62091;10540.60406;2578.306873
50066;2;Cadrete;50;Zaragoza;Aragón;0;0;4;0;1;9954.945023;23144.8659;1541.862215;3433.093782;1693.928884
50067;2;Calatayud;50;Zaragoza;Aragón;1;1;0;1;4;6492.85634;6861.842278;8129.97319;4607.196545;3025.228265
50068;2;Calatorao;50;Zaragoza;Aragón;0;1;2;0;1;30888.57625;6262.187946;4241.95229;7304.735362;3449.98948
50069;2;Calcena;50;Zaragoza;Aragón;0;0;0;0;1;36512.90636;19029.33632;22255.01342;16385.89021;2962.077994
50070;2;Calmarza;50;Zaragoza;Aragón;0;0;0;0;1;30316.12325;14756.02655;21629.658;12330.74267;2533.610423
50071;2;Campillo de Aragón;50;Zaragoza;Aragón;0;0;0;0;1;28431.7805;20614.08747;22820.14037;10140.70056;2340.285033
